Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,is_job_hopper,abs_raise,manager_share,dissatisfaction_score,burnout_risk,distance_x_overtime,life_stage
39,0,Travel_Frequently,1218.0,Research & Development,1.0,1.0,Life Sciences,2.0,Male,52.0,3.0,5.0,Manager,3.0,Divorced,8213.0,1.0,Yes,14.0,3.0,3.0,1.0,21.0,3.0,3.0,21.0,8.0,1.0,6.0,0,268758.0,0.2857142857142857,9.0,1,1.0,Mid_Career_Family
56,0,Travel_Frequently,906.0,Sales,6.0,3.0,Life Sciences,3.0,Female,86.0,4.0,4.0,Sales Executive,1.0,Married,18256.0,9.0,No,11.0,3.0,4.0,3.0,36.0,0.0,2.0,7.0,7.0,7.0,7.0,0,145332.0,1.0,10.0,0,0.0,Senior
30,0,Travel_Rarely,1082.0,Sales,12.0,3.0,Technical Degree,2.0,Female,83.0,3.0,2.0,Sales Executive,3.0,Single,19558.0,0.0,No,11.0,3.0,2.0,0.0,6.0,6.0,3.0,5.0,4.0,4.0,4.0,0,72347.0,0.8,10.0,0,0.0,Other
41,0,Travel_Rarely,645.0,Sales,1.0,3.0,Marketing,2.0,Male,49.0,4.0,3.0,Sales Executive,1.0,Married,19566.0,1.0,No,16.0,3.0,3.0,1.0,10.0,2.0,3.0,10.0,7.0,0.0,7.0,0,134272.0,0.7,11.0,0,0.0,Mid_Career_Family
28,0,Travel_Rarely,1300.0,Research & Development,17.0,2.0,Medical,3.0,Male,79.0,3.0,2.0,Laboratory Technician,1.0,Divorced,13535.0,1.0,No,12.0,3.0,4.0,1.0,10.0,2.0,3.0,10.0,0.0,1.0,8.0,0,54696.0,0.8,9.0,0,0.0,Other
25,1,Travel_Rarely,688.0,Research & Development,3.0,3.0,Medical,1.0,Male,91.0,3.0,1.0,Laboratory Technician,1.0,Married,9396.0,5.0,No,13.0,3.0,3.0,1.0,6.0,5.0,3.0,2.0,2.0,0.0,2.0,1,52403.0,1.0,12.0,0,0.0,Other
52,0,Travel_Rarely,319.0,Research & Development,3.0,3.0,Medical,4.0,Male,39.0,2.0,3.0,Manufacturing Director,3.0,Married,19609.0,2.0,Yes,14.0,3.0,3.0,0.0,28.0,4.0,3.0,5.0,4.0,0.0,4.0,0,111566.0,0.8,7.0,0,3.0,Senior
45,0,Travel_Rarely,192.0,Research & Development,10.0,2.0,Life Sciences,1.0,Male,69.0,3.0,1.0,Research Scientist,4.0,Married,9655.0,3.0,No,21.0,4.0,4.0,2.0,8.0,3.0,2.0,2.0,2.0,0.0,2.0,0,55734.0,1.0,9.0,0,0.0,Senior
52,0,Travel_Rarely,1490.0,Research & Development,4.0,2.0,Life Sciences,4.0,Female,30.0,3.0,4.0,Manager,4.0,Married,10310.0,2.0,No,13.0,3.0,4.0,0.0,31.0,2.0,1.0,5.0,2.0,1.0,4.0,0,215215.0,0.8,7.0,0,0.0,Senior
42,0,Travel_Frequently,532.0,Research & Development,29.0,2.0,Life Sciences,1.0,Female,92.0,3.0,2.0,Research Scientist,3.0,Divorced,12932.0,2.0,No,11.0,3.0,2.0,1.0,19.0,3.0,3.0,5.0,4.0,0.0,2.0,0,50116.0,0.4,11.0,0,0.0,Mid_Career_Family
30,0,Travel_Rarely,317.0,Research & Development,2.0,3.0,Life Sciences,3.0,Female,43.0,1.0,2.0,Manufacturing Director,4.0,Single,24793.0,2.0,No,20.0,4.0,3.0,0.0,11.0,2.0,3.0,5.0,4.0,0.0,2.0,0,121820.0,0.4,7.0,0,0.0,Other
60,0,Travel_Rarely,422.0,Research & Development,7.0,3.0,Life Sciences,1.0,Female,41.0,3.0,5.0,Manager,1.0,Married,3854.0,5.0,No,11.0,3.0,4.0,0.0,33.0,5.0,1.0,29.0,8.0,11.0,10.0,0,215226.0,0.3448275862068966,13.0,0,0.0,Senior
46,0,Travel_Rarely,1485.0,Research & Development,18.0,3.0,Medical,3.0,Female,87.0,3.0,2.0,Manufacturing Director,3.0,Divorced,26314.0,2.0,No,14.0,3.0,3.0,1.0,19.0,5.0,2.0,10.0,7.0,0.0,8.0,0,67340.0,0.8,9.0,0,0.0,Senior
42,0,Travel_Frequently,1368.0,Research & Development,28.0,4.0,Technical Degree,4.0,Female,88.0,2.0,2.0,Healthcare Representative,4.0,Married,4386.0,0.0,No,11.0,3.0,4.0,3.0,7.0,4.0,4.0,6.0,5.0,0.0,4.0,0,49753.0,0.6666666666666666,4.0,0,0.0,Mid_Career_Family
24,1,Travel_Rarely,1448.0,Sales,1.0,1.0,Technical Degree,1.0,Female,62.0,3.0,1.0,Sales Representative,2.0,Single,21972.0,1.0,Yes,16.0,3.0,2.0,0.0,6.0,4.0,3.0,5.0,3.0,1.0,4.0,0,51232.0,0.8,12.0,1,1.0,Young_Single
34,1,Travel_Frequently,296.0,Sales,6.0,2.0,Marketing,4.0,Female,33.0,1.0,1.0,Sales Representative,3.0,Divorced,12253.0,0.0,No,16.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0,37616.0,0.0,7.0,0,0.0,Mid_Career_Family
38,0,Travel_Frequently,1490.0,Research & Development,2.0,2.0,Life Sciences,4.0,Male,42.0,3.0,1.0,Laboratory Technician,4.0,Married,12106.0,1.0,Yes,23.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0,39146.0,0.0,6.0,0,2.0,Mid_Career_Family
40,0,Travel_Rarely,1398.0,Sales,2.0,4.0,Life Sciences,3.0,Female,79.0,3.0,5.0,Manager,3.0,Married,13022.0,0.0,No,14.0,3.0,4.0,0.0,21.0,2.0,3.0,20.0,15.0,1.0,12.0,0,252574.0,0.6,7.0,0,0.0,Mid_Career_Family
26,0,Travel_Rarely,1349.0,Research & Development,23.0,3.0,Life Sciences,1.0,Female,90.0,3.0,1.0,Research Scientist,4.0,Divorced,3032.0,1.0,No,22.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0,0,63492.0,0.6666666666666666,12.0,0,0.0,Other
30,0,Non-Travel,1400.0,Research & Development,3.0,3.0,Life Sciences,3.0,Male,53.0,3.0,1.0,Laboratory Technician,4.0,Married,16734.0,4.0,No,15.0,3.0,3.0,1.0,9.0,3.0,1.0,5.0,3.0,1.0,4.0,1,31455.0,0.8,9.0,0,0.0,Mid_Career_Family
29,0,Travel_Rarely,986.0,Research & Development,3.0,4.0,Medical,2.0,Male,93.0,2.0,3.0,Research Director,3.0,Married,21526.0,1.0,No,18.0,3.0,3.0,0.0,10.0,2.0,3.0,10.0,2.0,0.0,7.0,0,214830.0,0.7,9.0,0,0.0,Other
29,1,Travel_Rarely,408.0,Research & Development,25.0,5.0,Technical Degree,3.0,Female,71.0,2.0,1.0,Research Scientist,2.0,Married,18300.0,5.0,No,16.0,3.0,2.0,0.0,6.0,2.0,4.0,2.0,2.0,1.0,1.0,1,40736.0,0.5,9.0,0,0.0,Other
19,1,Travel_Rarely,489.0,Human Resources,2.0,2.0,Technical Degree,1.0,Male,52.0,2.0,1.0,Human Resources,4.0,Single,18437.0,1.0,No,12.0,3.0,3.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0,30768.0,0.0,8.0,0,0.0,Young_Single
30,0,Non-Travel,1398.0,Sales,22.0,4.0,Other,3.0,Female,69.0,3.0,3.0,Sales Executive,1.0,Married,2890.0,0.0,No,11.0,3.0,3.0,0.0,10.0,3.0,3.0,9.0,8.0,7.0,8.0,0,92532.0,0.8888888888888888,10.0,0,0.0,Mid_Career_Family
57,0,Travel_Rarely,210.0,Sales,29.0,3.0,Marketing,1.0,Male,56.0,2.0,4.0,Manager,4.0,Divorced,22102.0,3.0,No,12.0,3.0,3.0,1.0,32.0,3.0,2.0,1.0,0.0,0.0,0.0,0,169416.0,0.0,10.0,0,0.0,Senior
50,0,Travel_Rarely,1099.0,Research & Development,29.0,4.0,Life Sciences,2.0,Male,88.0,2.0,4.0,Manager,3.0,Married,9314.0,0.0,No,15.0,3.0,2.0,1.0,28.0,2.0,3.0,27.0,10.0,15.0,7.0,0,255690.0,0.25925925925925924,10.0,0,0.0,Senior
30,0,Non-Travel,1116.0,Research & Development,2.0,3.0,Medical,3.0,Female,49.0,3.0,1.0,Laboratory Technician,4.0,Single,7181.0,0.0,No,14.0,3.0,3.0,0.0,12.0,2.0,2.0,11.0,7.0,6.0,7.0,0,35896.0,0.6363636363636364,8.0,0,0.0,Other
60,0,Travel_Frequently,1499.0,Sales,28.0,3.0,Marketing,3.0,Female,80.0,2.0,3.0,Sales Executive,1.0,Married,2845.0,4.0,No,19.0,3.0,4.0,0.0,22.0,5.0,4.0,18.0,13.0,13.0,11.0,0,195054.0,0.6111111111111112,8.0,0,0.0,Senior
47,0,Travel_Rarely,983.0,Research & Development,2.0,2.0,Medical,1.0,Female,65.0,3.0,2.0,Manufacturing Director,4.0,Divorced,7389.0,5.0,No,13.0,3.0,3.0,3.0,20.0,2.0,3.0,5.0,0.0,0.0,4.0,0,65910.0,0.8,9.0,0,0.0,Senior
46,0,Travel_Rarely,1009.0,Research & Development,2.0,3.0,Life Sciences,1.0,Male,51.0,3.0,4.0,Research Director,3.0,Married,2288.0,6.0,No,13.0,3.0,3.0,0.0,26.0,2.0,1.0,3.0,2.0,0.0,1.0,0,232193.0,0.3333333333333333,12.0,0,0.0,Senior
35,0,Travel_Rarely,144.0,Research & Development,22.0,3.0,Life Sciences,4.0,Male,46.0,1.0,1.0,Laboratory Technician,3.0,Single,19225.0,0.0,No,15.0,3.0,3.0,0.0,6.0,2.0,3.0,5.0,4.0,4.0,3.0,0,63450.0,0.6,7.0,0,0.0,Other
54,0,Travel_Rarely,548.0,Research & Development,8.0,4.0,Life Sciences,3.0,Female,42.0,3.0,2.0,Laboratory Technician,3.0,Single,23428.0,7.0,No,11.0,3.0,3.0,0.0,19.0,3.0,3.0,1.0,0.0,0.0,0.0,0,41580.0,0.0,8.0,0,0.0,Senior
34,0,Travel_Rarely,1303.0,Research & Development,2.0,4.0,Life Sciences,4.0,Male,62.0,2.0,1.0,Research Scientist,3.0,Divorced,8416.0,3.0,No,12.0,3.0,3.0,1.0,14.0,3.0,3.0,7.0,3.0,5.0,7.0,0,33216.0,1.0,7.0,0,0.0,Mid_Career_Family
46,0,Travel_Rarely,1125.0,Sales,10.0,3.0,Marketing,3.0,Female,94.0,2.0,3.0,Sales Executive,4.0,Married,11563.0,2.0,Yes,19.0,3.0,3.0,1.0,15.0,3.0,3.0,3.0,2.0,1.0,2.0,0,172349.0,0.6666666666666666,7.0,0,10.0,Senior
31,0,Travel_Rarely,1274.0,Research & Development,9.0,1.0,Life Sciences,3.0,Male,33.0,3.0,3.0,Manufacturing Director,2.0,Divorced,14394.0,1.0,No,25.0,4.0,4.0,1.0,13.0,6.0,4.0,13.0,8.0,0.0,8.0,0,266200.0,0.6153846153846154,7.0,0,0.0,Mid_Career_Family
33,1,Travel_Rarely,1277.0,Research & Development,15.0,1.0,Medical,2.0,Male,56.0,3.0,3.0,Manager,3.0,Married,24619.0,7.0,Yes,12.0,3.0,4.0,0.0,15.0,2.0,4.0,7.0,6.0,7.0,7.0,0,163320.0,1.0,7.0,0,15.0,Mid_Career_Family
33,1,Travel_Rarely,587.0,Research & Development,10.0,1.0,Medical,1.0,Male,38.0,1.0,1.0,Laboratory Technician,4.0,Divorced,6705.0,7.0,No,13.0,3.0,1.0,3.0,8.0,2.0,3.0,4.0,3.0,1.0,3.0,1,44304.0,0.75,11.0,0,0.0,Mid_Career_Family
30,0,Travel_Rarely,413.0,Sales,7.0,1.0,Marketing,4.0,Male,57.0,3.0,1.0,Sales Representative,2.0,Single,18398.0,0.0,No,14.0,3.0,1.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,0,41762.0,0.6666666666666666,10.0,0,0.0,Other
35,0,Travel_Rarely,1276.0,Research & Development,16.0,3.0,Life Sciences,4.0,Male,72.0,3.0,3.0,Healthcare Representative,3.0,Married,14295.0,4.0,Yes,12.0,3.0,3.0,0.0,10.0,2.0,3.0,8.0,7.0,0.0,0.0,1,91584.0,0.0,7.0,0,16.0,Mid_Career_Family
31,1,Travel_Frequently,534.0,Research & Development,20.0,3.0,Life Sciences,1.0,Male,66.0,3.0,3.0,Healthcare Representative,3.0,Married,22908.0,3.0,No,12.0,3.0,1.0,0.0,12.0,2.0,3.0,1.0,0.0,0.0,0.0,0,117888.0,0.0,12.0,0,0.0,Mid_Career_Family
34,1,Travel_Frequently,988.0,Human Resources,23.0,3.0,Human Resources,2.0,Female,43.0,3.0,3.0,Human Resources,1.0,Divorced,11533.0,9.0,Yes,15.0,3.0,3.0,3.0,11.0,2.0,3.0,3.0,2.0,0.0,2.0,1,149250.0,0.6666666666666666,11.0,1,23.0,Mid_Career_Family
42,0,Travel_Frequently,1474.0,Research & Development,5.0,2.0,Other,2.0,Male,97.0,3.0,1.0,Laboratory Technician,3.0,Married,9260.0,4.0,No,17.0,3.0,4.0,1.0,8.0,4.0,3.0,2.0,2.0,2.0,0.0,1,35581.0,0.0,8.0,0,0.0,Mid_Career_Family
36,0,Non-Travel,635.0,Sales,10.0,4.0,Medical,2.0,Male,32.0,3.0,3.0,Sales Executive,4.0,Single,15318.0,1.0,No,14.0,3.0,4.0,0.0,10.0,3.0,2.0,10.0,3.0,9.0,7.0,0,139720.0,0.7,8.0,0,0.0,Other
22,1,Travel_Frequently,1368.0,Research & Development,4.0,1.0,Technical Degree,3.0,Male,99.0,2.0,1.0,Laboratory Technician,3.0,Single,9129.0,5.0,No,16.0,3.0,3.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1,62304.0,1.0,8.0,0,0.0,Young_Single
48,0,Travel_Rarely,163.0,Sales,2.0,5.0,Marketing,2.0,Female,37.0,3.0,2.0,Sales Executive,4.0,Married,19658.0,2.0,No,14.0,3.0,1.0,1.0,14.0,2.0,3.0,9.0,7.0,6.0,7.0,0,56714.0,0.7777777777777778,10.0,0,0.0,Senior
55,0,Travel_Rarely,1117.0,Sales,18.0,5.0,Life Sciences,1.0,Female,83.0,3.0,4.0,Manager,2.0,Single,9873.0,3.0,No,23.0,4.0,4.0,0.0,37.0,2.0,3.0,10.0,9.0,7.0,7.0,0,387205.0,0.7,10.0,0,0.0,Senior
41,0,Non-Travel,267.0,Sales,10.0,2.0,Life Sciences,4.0,Male,56.0,3.0,2.0,Sales Executive,4.0,Single,13430.0,7.0,No,14.0,3.0,4.0,0.0,16.0,3.0,3.0,14.0,3.0,1.0,10.0,0,87220.0,0.7142857142857143,5.0,0,0.0,Other
35,0,Travel_Rarely,619.0,Sales,1.0,3.0,Marketing,2.0,Male,85.0,3.0,2.0,Sales Executive,3.0,Married,18659.0,9.0,No,11.0,3.0,3.0,0.0,15.0,2.0,3.0,11.0,9.0,6.0,9.0,0,51887.0,0.8181818181818182,9.0,0,0.0,Mid_Career_Family
40,0,Travel_Rarely,302.0,Research & Development,6.0,3.0,Life Sciences,2.0,Female,75.0,3.0,4.0,Manufacturing Director,3.0,Single,20364.0,7.0,No,15.0,3.0,3.0,0.0,22.0,3.0,3.0,20.0,6.0,5.0,13.0,0,198555.0,0.65,9.0,0,0.0,Other
39,0,Travel_Frequently,443.0,Research & Development,8.0,1.0,Life Sciences,3.0,Female,48.0,3.0,1.0,Laboratory Technician,3.0,Married,17872.0,1.0,No,11.0,3.0,1.0,1.0,8.0,3.0,3.0,8.0,3.0,0.0,7.0,0,41305.0,0.875,10.0,0,0.0,Mid_Career_Family
31,0,Travel_Rarely,828.0,Sales,2.0,1.0,Life Sciences,2.0,Male,77.0,3.0,2.0,Sales Executive,4.0,Single,8346.0,4.0,Yes,13.0,3.0,3.0,0.0,10.0,2.0,4.0,6.0,5.0,0.0,5.0,1,85566.0,0.8333333333333334,7.0,0,2.0,Other
42,0,Travel_Rarely,319.0,Research & Development,24.0,3.0,Medical,4.0,Male,56.0,3.0,3.0,Manufacturing Director,1.0,Married,6950.0,1.0,Yes,21.0,4.0,4.0,1.0,10.0,5.0,2.0,10.0,9.0,5.0,8.0,0,155526.0,0.8,9.0,1,24.0,Mid_Career_Family
45,0,Travel_Rarely,561.0,Sales,2.0,3.0,Other,4.0,Male,61.0,3.0,2.0,Sales Executive,2.0,Married,16177.0,0.0,No,19.0,3.0,2.0,1.0,9.0,3.0,4.0,8.0,7.0,3.0,7.0,0,91295.0,0.875,8.0,0,0.0,Senior
26,1,Travel_Frequently,426.0,Human Resources,17.0,4.0,Life Sciences,2.0,Female,58.0,3.0,1.0,Human Resources,3.0,Divorced,22808.0,0.0,Yes,11.0,3.0,2.0,1.0,8.0,2.0,2.0,7.0,7.0,1.0,0.0,0,30151.0,0.0,11.0,1,17.0,Other
29,0,Travel_Rarely,232.0,Research & Development,19.0,3.0,Technical Degree,4.0,Male,34.0,3.0,2.0,Manufacturing Director,4.0,Divorced,22645.0,4.0,No,12.0,3.0,2.0,2.0,8.0,2.0,4.0,3.0,2.0,1.0,2.0,1,51144.0,0.6666666666666666,6.0,0,0.0,Other
33,0,Travel_Rarely,922.0,Research & Development,1.0,5.0,Medical,1.0,Female,95.0,4.0,4.0,Research Director,3.0,Divorced,22578.0,4.0,No,19.0,3.0,3.0,1.0,10.0,2.0,3.0,6.0,1.0,0.0,5.0,1,307496.0,0.8333333333333334,10.0,0,0.0,Mid_Career_Family
31,0,Travel_Rarely,688.0,Sales,7.0,3.0,Life Sciences,3.0,Male,44.0,2.0,3.0,Manager,4.0,Divorced,25291.0,9.0,No,21.0,4.0,3.0,1.0,10.0,3.0,2.0,5.0,4.0,0.0,1.0,1,242697.0,0.2,8.0,0,0.0,Mid_Career_Family
18,1,Travel_Frequently,1306.0,Sales,5.0,3.0,Marketing,2.0,Male,69.0,3.0,1.0,Sales Representative,2.0,Single,8059.0,1.0,Yes,14.0,3.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,26292.0,,9.0,1,5.0,Young_Single
40,0,Non-Travel,1094.0,Sales,28.0,3.0,Other,3.0,Male,58.0,1.0,3.0,Sales Executive,1.0,Divorced,11373.0,3.0,No,15.0,3.0,3.0,1.0,20.0,2.0,3.0,1.0,0.0,0.0,1.0,0,163980.0,1.0,10.0,0,0.0,Mid_Career_Family
41,0,Non-Travel,509.0,Research & Development,2.0,4.0,Other,1.0,Female,62.0,2.0,2.0,Healthcare Representative,3.0,Single,2112.0,2.0,Yes,17.0,3.0,1.0,0.0,10.0,3.0,3.0,8.0,7.0,0.0,7.0,0,115787.0,0.875,12.0,1,2.0,Other
26,0,Travel_Rarely,775.0,Sales,29.0,2.0,Medical,1.0,Male,45.0,3.0,2.0,Sales Executive,3.0,Divorced,4267.0,5.0,No,12.0,3.0,1.0,2.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,1,51672.0,,12.0,0,0.0,Other
35,0,Travel_Rarely,195.0,Sales,1.0,3.0,Medical,1.0,Female,80.0,3.0,2.0,Sales Executive,3.0,Single,6698.0,1.0,No,16.0,3.0,4.0,0.0,5.0,3.0,3.0,5.0,4.0,0.0,3.0,0,77744.0,0.6,9.0,0,0.0,Other
34,0,Travel_Rarely,258.0,Sales,21.0,4.0,Life Sciences,4.0,Male,74.0,4.0,2.0,Sales Executive,4.0,Single,19921.0,1.0,No,12.0,3.0,4.0,0.0,10.0,3.0,3.0,10.0,7.0,5.0,7.0,0,64044.0,0.7,5.0,0,0.0,Other
26,1,Travel_Rarely,471.0,Research & Development,24.0,3.0,Technical Degree,3.0,Male,66.0,1.0,1.0,Laboratory Technician,4.0,Single,23213.0,1.0,Yes,18.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0,42120.0,0.0,10.0,1,24.0,Young_Single
37,0,Travel_Rarely,799.0,Research & Development,1.0,3.0,Technical Degree,2.0,Female,59.0,3.0,3.0,Manufacturing Director,4.0,Single,23848.0,4.0,No,17.0,3.0,4.0,0.0,12.0,3.0,4.0,6.0,5.0,1.0,2.0,1,127347.0,0.3333333333333333,6.0,0,0.0,Other
46,0,Travel_Frequently,1034.0,Research & Development,18.0,1.0,Medical,1.0,Female,86.0,3.0,3.0,Healthcare Representative,3.0,Married,8984.0,5.0,No,11.0,3.0,4.0,0.0,28.0,3.0,2.0,2.0,2.0,1.0,2.0,0,115797.0,1.0,10.0,0,0.0,Senior
41,0,Travel_Rarely,1276.0,Sales,2.0,5.0,Life Sciences,2.0,Female,91.0,3.0,4.0,Manager,1.0,Married,5626.0,7.0,No,16.0,3.0,2.0,1.0,22.0,2.0,3.0,18.0,16.0,11.0,8.0,0,265520.0,0.4444444444444444,12.0,0,0.0,Mid_Career_Family
37,0,Non-Travel,142.0,Sales,9.0,4.0,Medical,1.0,Male,69.0,3.0,3.0,Sales Executive,2.0,Divorced,24666.0,1.0,No,13.0,3.0,4.0,1.0,9.0,6.0,3.0,9.0,5.0,7.0,7.0,0,114842.0,0.7777777777777778,10.0,0,0.0,Mid_Career_Family
52,0,Travel_Rarely,956.0,Research & Development,6.0,2.0,Technical Degree,4.0,Male,78.0,3.0,2.0,Research Scientist,1.0,Divorced,22087.0,3.0,Yes,12.0,3.0,2.0,2.0,18.0,3.0,3.0,10.0,9.0,6.0,9.0,0,66924.0,0.9,10.0,1,6.0,Senior
32,1,Non-Travel,1474.0,Sales,11.0,4.0,Other,4.0,Male,60.0,4.0,2.0,Sales Executive,3.0,Married,23914.0,8.0,No,12.0,3.0,4.0,0.0,6.0,2.0,3.0,4.0,2.0,1.0,2.0,1,56484.0,0.5,6.0,0,0.0,Mid_Career_Family
24,0,Travel_Frequently,535.0,Sales,24.0,3.0,Medical,4.0,Male,38.0,3.0,1.0,Sales Representative,4.0,Married,5530.0,0.0,No,13.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0,31200.0,0.5,6.0,0,0.0,Other
38,0,Travel_Rarely,1495.0,Research & Development,10.0,3.0,Medical,3.0,Female,76.0,3.0,2.0,Healthcare Representative,3.0,Married,22174.0,3.0,No,19.0,3.0,3.0,1.0,18.0,4.0,3.0,1.0,0.0,0.0,0.0,0,186656.0,0.0,8.0,0,0.0,Mid_Career_Family
37,0,Travel_Rarely,446.0,Research & Development,1.0,4.0,Life Sciences,2.0,Female,65.0,3.0,2.0,Manufacturing Director,2.0,Married,15701.0,6.0,No,12.0,3.0,2.0,1.0,8.0,2.0,2.0,6.0,5.0,4.0,3.0,1,77364.0,0.5,12.0,0,0.0,Mid_Career_Family
49,0,Travel_Rarely,1245.0,Research & Development,18.0,4.0,Life Sciences,4.0,Male,58.0,2.0,5.0,Research Director,3.0,Divorced,2125.0,1.0,Yes,17.0,3.0,3.0,1.0,31.0,5.0,3.0,31.0,9.0,0.0,9.0,0,331534.0,0.2903225806451613,7.0,0,18.0,Senior
24,0,Travel_Rarely,691.0,Research & Development,23.0,3.0,Medical,2.0,Male,89.0,4.0,1.0,Research Scientist,4.0,Married,21630.0,1.0,Yes,11.0,3.0,2.0,2.0,6.0,3.0,3.0,6.0,5.0,1.0,4.0,0,29975.0,0.6666666666666666,9.0,1,23.0,Other
26,0,Travel_Rarely,703.0,Sales,28.0,2.0,Marketing,1.0,Male,66.0,3.0,2.0,Sales Executive,2.0,Married,7428.0,1.0,No,20.0,4.0,4.0,2.0,6.0,5.0,4.0,5.0,3.0,1.0,4.0,0,125440.0,0.8,9.0,0,0.0,Other
24,0,Travel_Rarely,823.0,Research & Development,17.0,2.0,Other,4.0,Male,94.0,2.0,1.0,Laboratory Technician,2.0,Married,9100.0,1.0,No,21.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0,44667.0,0.0,7.0,0,0.0,Other
50,0,Travel_Frequently,1246.0,Human Resources,3.0,3.0,Medical,1.0,Male,99.0,3.0,5.0,Manager,2.0,Married,7999.0,1.0,No,11.0,3.0,3.0,1.0,32.0,2.0,3.0,32.0,5.0,10.0,7.0,0,200200.0,0.21875,11.0,0,0.0,Senior
25,0,Travel_Rarely,622.0,Sales,13.0,1.0,Medical,2.0,Male,40.0,3.0,1.0,Sales Representative,3.0,Married,26376.0,1.0,No,11.0,3.0,3.0,0.0,7.0,1.0,3.0,7.0,4.0,0.0,6.0,0,23056.0,0.8571428571428571,9.0,0,0.0,Other
24,1,Travel_Frequently,1287.0,Research & Development,7.0,3.0,Life Sciences,1.0,Female,55.0,3.0,1.0,Laboratory Technician,3.0,Married,14168.0,1.0,Yes,16.0,3.0,4.0,1.0,6.0,4.0,3.0,6.0,3.0,1.0,2.0,0,46176.0,0.3333333333333333,9.0,1,7.0,Other
30,1,Travel_Frequently,448.0,Sales,12.0,4.0,Life Sciences,2.0,Male,74.0,2.0,1.0,Sales Representative,1.0,Married,14470.0,1.0,No,18.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0,36594.0,0.0,10.0,0,0.0,Mid_Career_Family
34,0,Travel_Rarely,254.0,Research & Development,1.0,2.0,Life Sciences,2.0,Male,83.0,2.0,1.0,Research Scientist,4.0,Married,22794.0,1.0,Yes,13.0,3.0,4.0,1.0,6.0,3.0,3.0,6.0,5.0,1.0,3.0,0,47086.0,0.5,7.0,0,1.0,Mid_Career_Family
31,1,Travel_Rarely,1365.0,Sales,13.0,4.0,Medical,2.0,Male,46.0,3.0,2.0,Sales Executive,1.0,Divorced,11512.0,2.0,No,17.0,3.0,3.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,2.0,0,71961.0,0.6666666666666666,13.0,0,0.0,Mid_Career_Family
35,0,Travel_Rarely,538.0,Research & Development,25.0,2.0,Other,1.0,Male,54.0,2.0,2.0,Laboratory Technician,4.0,Single,14004.0,4.0,No,14.0,3.0,4.0,0.0,9.0,3.0,3.0,3.0,2.0,0.0,2.0,1,51534.0,0.6666666666666666,8.0,0,0.0,Other
31,0,Travel_Rarely,525.0,Sales,6.0,4.0,Medical,1.0,Male,66.0,4.0,2.0,Sales Executive,4.0,Divorced,6219.0,4.0,No,22.0,4.0,4.0,2.0,13.0,4.0,4.0,7.0,7.0,5.0,7.0,1,120120.0,1.0,7.0,0,0.0,Mid_Career_Family
27,0,Travel_Rarely,798.0,Research & Development,6.0,4.0,Medical,1.0,Female,66.0,2.0,1.0,Research Scientist,3.0,Divorced,5013.0,0.0,No,12.0,3.0,3.0,2.0,6.0,5.0,2.0,5.0,3.0,0.0,3.0,0,26244.0,0.6,11.0,0,0.0,Other
37,0,Travel_Rarely,558.0,Sales,2.0,3.0,Marketing,4.0,Male,75.0,3.0,2.0,Sales Executive,3.0,Married,3010.0,4.0,Yes,11.0,3.0,3.0,1.0,17.0,3.0,2.0,3.0,0.0,1.0,0.0,0,105622.0,0.0,8.0,0,2.0,Mid_Career_Family
20,0,Travel_Rarely,959.0,Research & Development,1.0,3.0,Life Sciences,4.0,Female,83.0,2.0,1.0,Research Scientist,2.0,Single,11757.0,1.0,No,13.0,3.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0,36868.0,0.0,6.0,0,0.0,Young_Single
42,0,Travel_Rarely,622.0,Research & Development,2.0,4.0,Life Sciences,3.0,Female,81.0,3.0,2.0,Healthcare Representative,4.0,Married,5718.0,1.0,No,13.0,3.0,2.0,2.0,10.0,4.0,3.0,10.0,2.0,2.0,2.0,0,53157.0,0.2,8.0,0,0.0,Mid_Career_Family
